ENDO,MICRO,HAPI,LPS,posCTRL,dose_ug,absorbance
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.054
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.048
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.048
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.047
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.048
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.046
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.049
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.05
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.047
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.05
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.047
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.049
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.055
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.05
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.05
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.05
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.049
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.048
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.05
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.052
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.052
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.05
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.05
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.047
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.048
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.05
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.051
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.051
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.051
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.051
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.058
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.049
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.051
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.048
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.051
TRUE,FALSE,FALSE,FALSE,TRUE,0,0.048
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.137
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.173
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.191
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.193
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.17
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.135
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.123
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.132
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.107
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.1
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.124
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.102
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.142
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.09
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.107
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.121
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.123
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.125
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.192
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.189
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.167
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.188
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.175
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.168
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.127
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.141
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.122
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.118
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.121
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.09
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.122
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.077
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.123
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.109
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.115
TRUE,FALSE,FALSE,TRUE,FALSE,0,0.121
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.049
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.073
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.11
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.129
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.168
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.144
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.157
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.15
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.121
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.133
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.131
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.055
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.097
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.088
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.123
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.124
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.117
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.132
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.208
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.189
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.205
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.161
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.203
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.162
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.097
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.104
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.121
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.111
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.111
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.097
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.128
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.092
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.133
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.133
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.125
TRUE,FALSE,FALSE,FALSE,FALSE,0,0.111
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.05
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.052
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.18
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.158
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.164
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.139
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.121
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.145
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.11
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.121
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.14
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.118
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.113
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.159
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.112
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.124
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.139
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.125
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.151
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.197
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.144
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.152
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.166
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.145
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.115
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.129
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.142
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.113
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.152
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.127
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.108
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.138
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.128
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.136
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.145
TRUE,FALSE,FALSE,FALSE,FALSE,0.002,0.155
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.124
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.059
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.16
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.142
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.141
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.135
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.078
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.068
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.071
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.068
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.068
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.067
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.093
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.143
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.11
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.104
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.08
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.082
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.106
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.104
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.14
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.146
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.096
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.082
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.062
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.079
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.064
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.063
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.07
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.055
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.063
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.057
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.065
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.061
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.063
TRUE,FALSE,FALSE,FALSE,FALSE,1,0.064
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.052
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.066
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.074
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.065
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.053
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.061
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.064
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.067
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.06
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.064
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.064
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.066
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.059
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.065
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.056
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.067
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.073
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.061
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.119
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.157
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.132
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.146
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.156
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.12
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.092
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.117
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.111
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.092
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.087
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.11
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.144
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.11
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.111
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.18
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.158
TRUE,FALSE,FALSE,FALSE,FALSE,20,0.147
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.045
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.044
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.046
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.047
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.048
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.048
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.048
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.045
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.046
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.049
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.045
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.045
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.046
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.045
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.045
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.045
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.045
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.047
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.048
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.048
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.046
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.046
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.046
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.046
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.045
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.05
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.053
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.051
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.053
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.051
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.047
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.045
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.044
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.044
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.046
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.046
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.046
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.046
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.043
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.043
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.043
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.045
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.047
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.047
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.047
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.047
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.043
FALSE,TRUE,FALSE,FALSE,TRUE,0,0.043
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.05
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.054
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.054
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.061
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.064
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.062
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.061
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.052
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.049
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.051
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.054
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.051
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.053
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.046
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.049
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.048
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.075
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.057
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.05
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.05
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.051
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.047
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.048
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.048
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.047
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.052
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.05
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.05
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.056
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.056
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.055
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.055
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.046
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.051
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.057
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.047
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.049
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.047
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.046
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.045
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.047
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.056
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.05
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.047
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.048
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.047
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.047
FALSE,TRUE,FALSE,TRUE,FALSE,0,0.046
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.046
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.048
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.056
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.05
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.052
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.062
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.047
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.053
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.044
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.049
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.048
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.047
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.048
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.045
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.045
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.047
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.045
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.055
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.053
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.05
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.05
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.046
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.045
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.045
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.047
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.047
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.069
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.058
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.056
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.062
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.047
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.049
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.059
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.055
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.057
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.052
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.05
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.049
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.05
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.051
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.055
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.065
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.068
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.054
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.05
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.049
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.049
FALSE,TRUE,FALSE,FALSE,FALSE,0,0.048
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.051
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.052
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.054
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.053
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.051
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.058
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.051
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.048
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.046
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.053
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.05
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.051
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.052
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.048
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.047
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.047
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.06
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.066
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.06
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.05
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.05
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.047
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.047
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.046
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.048
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.051
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.05
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.051
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.056
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.06
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.05
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.052
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.047
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.051
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.05
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.05
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.048
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.049
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.049
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.049
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.054
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.054
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.053
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.054
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.058
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.05
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.049
FALSE,TRUE,FALSE,FALSE,FALSE,0.002,0.048
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.046
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.05
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.047
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.049
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.048
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.051
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.049
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.046
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.045
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.059
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.051
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.05
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.049
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.047
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.046
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.046
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.045
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.047
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.057
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.051
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.051
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.046
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.047
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.045
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.049
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.05
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.055
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.047
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.049
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.056
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.049
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.051
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.049
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.055
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.049
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.049
FALSE,TRUE,FALSE,FALSE,FALSE,1,0.05
